,national_park_name,activate_name,url,num_reviews,score,ranking,tags
921,Voyageurs National Park,Namakan Island,https://www.tripadvisor.com/Attraction_Review-g143054-d125424-Reviews-Namakan_Island-Voyageurs_National_Park_Minnesota.html,3 ,4.5,7,Bodies of Water
922,Voyageurs National Park,Echo Bay Trail,https://www.tripadvisor.com/Attraction_Review-g143054-d8409295-Reviews-Echo_Bay_Trail-Voyageurs_National_Park_Minnesota.html,4 ,4,8,Hiking Trails
923,Voyageurs National Park,Cruiser Lake,https://www.tripadvisor.com/Attraction_Review-g143054-d145062-Reviews-Cruiser_Lake-Voyageurs_National_Park_Minnesota.html,1 review,5,9,Boat Tours
924,Voyageurs National Park,Cruiser Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143054-d486423-Reviews-Cruiser_Lake_Trail-Voyageurs_National_Park_Minnesota.html,0,0,1,Hiking Trails
925,Voyageurs National Park,Quill Lake,https://www.tripadvisor.com/Attraction_Review-g143054-d145060-Reviews-Quill_Lake-Voyageurs_National_Park_Minnesota.html,0,0,1,Bodies of Water
926,Wind Cave National Park,Wind Cave National Park,https://www.tripadvisor.com/Attraction_Review-g143055-d10162780-Reviews-Wind_Cave_National_Park-Wind_Cave_National_Park_South_Dakota.html,224 ,4.5,1,Caverns & Caves
927,Wind Cave National Park,Rankin Ridge Nature Trail,https://www.tripadvisor.com/Attraction_Review-g143055-d8453979-Reviews-Rankin_Ridge_Nature_Trail-Wind_Cave_National_Park_South_Dakota.html,16 ,4.5,2,Hiking Trails
928,Wind Cave National Park,Candlelight Cave Tour,https://www.tripadvisor.com/Attraction_Review-g143055-d1232287-Reviews-Candlelight_Cave_Tour-Wind_Cave_National_Park_South_Dakota.html,10 ,4.5,3,Sightseeing Tours
929,Wind Cave National Park,Elk Mountain Nature Trail,https://www.tripadvisor.com/Attraction_Review-g143055-d8429424-Reviews-Elk_Mountain_Nature_Trail-Wind_Cave_National_Park_South_Dakota.html,4 ,4,4,Hiking Trails
930,Wrangell-St Elias National Park and Preserve,"St. Elias Alpine Guides Day Adventures
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d1632874-Reviews-St_Elias_Alpine_Guides_Day_Adventures-McCarthy_Wrangell_St_Elias_National_Park_an.html,508 ,5,1,Sightseeing Tours
931,Wrangell-St Elias National Park and Preserve,"Kennicott Wilderness Guides - Day Trips
(Kennicott)",https://www.tripadvisor.com/Attraction_Review-g780603-d488548-Reviews-Kennicott_Wilderness_Guides_Day_Trips-Kennicott_Wrangell_St_Elias_National_Park_an.html,88 ,5,2,Climbing Tours
932,Wrangell-St Elias National Park and Preserve,"McCarthy River Tours & Outfitters - Day Tours
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d2204458-Reviews-McCarthy_River_Tours_Outfitters_Day_Tours-McCarthy_Wrangell_St_Elias_National_Par.html,98 ,5,3,River Rafting & Tubing
933,Wrangell-St Elias National Park and Preserve,"Wrangell Mountain Air - Day Trips
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d2277204-Reviews-Wrangell_Mountain_Air_Day_Trips-McCarthy_Wrangell_St_Elias_National_Park_and_Pres.html,97 ,5,4,Air Tours
934,Wrangell-St Elias National Park and Preserve,Wrangell-St. Elias National Park & Preserve Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143056-d4573297-Reviews-Wrangell_St_Elias_National_Park_Preserve_Visitor_Center-Wrangell_St_Elias_Nationa.html,73 ,4.5,5,Visitor Centers
935,Wrangell-St Elias National Park and Preserve,Kennecott Copper Mine,https://www.tripadvisor.com/Attraction_Review-g143056-d106671-Reviews-Kennecott_Copper_Mine-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,76 ,4.5,6,Mines
936,Wrangell-St Elias National Park and Preserve,"Wild Alpine - Day Tours
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d3769034-Reviews-Wild_Alpine_Day_Tours-McCarthy_Wrangell_St_Elias_National_Park_and_Preserve_Alask.html,43 ,5,7,National Parks
937,Wrangell-St Elias National Park and Preserve,"Copper Oar Rafting Day Trip
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d1632863-Reviews-Copper_Oar_Rafting_Day_Trip-McCarthy_Wrangell_St_Elias_National_Park_and_Preserve.html,39 ,5,8,River Rafting & Tubing
938,Wrangell-St Elias National Park and Preserve,Root Glacier Trail,https://www.tripadvisor.com/Attraction_Review-g143056-d7133378-Reviews-Root_Glacier_Trail-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,10 ,4.5,9,Hiking Trails
939,Wrangell-St Elias National Park and Preserve,"Nabesna Road
(Slana)",https://www.tripadvisor.com/Attraction_Review-g31125-d8638152-Reviews-Nabesna_Road-Slana_Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,5 ,4,1,Hiking Trails
940,Wrangell-St Elias National Park and Preserve,"Alaska Boreal Canopy Adventures
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d4411315-Reviews-Alaska_Boreal_Canopy_Adventures-McCarthy_Wrangell_St_Elias_National_Park_and_Pres.html,1 review,5,1,Other Outdoor Activities
941,Wrangell-St Elias National Park and Preserve,Mount Blackburn,https://www.tripadvisor.com/Attraction_Review-g143056-d145101-Reviews-Mount_Blackburn-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,1 review,5,1,Mountains
942,Wrangell-St Elias National Park and Preserve,"Kennecott Trading Company
(McCarthy)",https://www.tripadvisor.com/Attraction_Review-g780602-d6854249-Reviews-Kennecott_Trading_Company-McCarthy_Wrangell_St_Elias_National_Park_and_Preserve_A.html,0,0,1,Gift & Specialty Shops
943,Wrangell-St Elias National Park and Preserve,Kotsina Road,https://www.tripadvisor.com/Attraction_Review-g143056-d145105-Reviews-Kotsina_Road-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,0,0,1,Biking Trails
944,Wrangell-St Elias National Park and Preserve,Nugget Creek Trail,https://www.tripadvisor.com/Attraction_Review-g143056-d145104-Reviews-Nugget_Creek_Trail-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,0,0,1,Biking Trails
945,Wrangell-St Elias National Park and Preserve,Mount Bona,https://www.tripadvisor.com/Attraction_Review-g143056-d145103-Reviews-Mount_Bona-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,0,0,1,Mountains
946,Wrangell-St Elias National Park and Preserve,Chitistone Canyon,https://www.tripadvisor.com/Attraction_Review-g143056-d145102-Reviews-Chitistone_Canyon-Wrangell_St_Elias_National_Park_and_Preserve_Alaska.html,0,0,1,Canyons
947,Yellowstone National Park,"Grand Canyon of the Yellowstone



#taplc_dmo_attribute_to_collection_clarity_0 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d290469-Reviews-Grand_Canyon_of_the_Yellowstone-Yellowstone_National_Park_Wyoming.html,"3,586 ",5,1,Canyons
948,Yellowstone National Park,"Lamar Valley



Provided by: Yellowstone Country Montana TourismAs featured in Yellowstone Day Trips from Montana#taplc_dmo_attribute_to_collection_clarity_1 {display:inline; cursor:pointer;}.ui_popover .dmoLinks { margin:-12px 0; color:#656565;}.ui_popover .dmoLinks a { font-weight:bold;}.ui_popover .dmoLinks .extLink { margin:4px 0 0;}",https://www.tripadvisor.com/Attraction_Review-g60999-d2236532-Reviews-Lamar_Valley-Yellowstone_National_Park_Wyoming.html,"1,950 ",5,2,Scenic Drives
949,Yellowstone National Park,"Lower Yellowstone River Falls



#taplc_dmo_attribute_to_collection_clarity_2 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d142959-Reviews-Lower_Yellowstone_River_Falls-Yellowstone_National_Park_Wyoming.html,922 ,5,3,Waterfalls
950,Yellowstone National Park,"Artist Point



#taplc_dmo_attribute_to_collection_clarity_3 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d532065-Reviews-Artist_Point-Yellowstone_National_Park_Wyoming.html,852 ,5,4,Hiking Trails
951,Yellowstone National Park,"Upper Geyser Basin



#taplc_dmo_attribute_to_collection_clarity_4 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d126748-Reviews-Upper_Geyser_Basin-Yellowstone_National_Park_Wyoming.html,860 ,5,5,Hot Springs & Geysers
952,Yellowstone National Park,"Grand Prismatic Spring



#taplc_dmo_attribute_to_collection_clarity_5 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d126749-Reviews-Grand_Prismatic_Spring-Yellowstone_National_Park_Wyoming.html,"1,867 ",4.5,6,Hot Springs & Geysers
953,Yellowstone National Park,"Hayden Valley



#taplc_dmo_attribute_to_collection_clarity_6 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d3400613-Reviews-Hayden_Valley-Yellowstone_National_Park_Wyoming.html,704 ,4.5,7,Nature & Wildlife Areas
954,Yellowstone National Park,"Old Faithful



#taplc_dmo_attribute_to_collection_clarity_7 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d142956-Reviews-Old_Faithful-Yellowstone_National_Park_Wyoming.html,"3,182 ",4.5,8,Hot Springs & Geysers
955,Yellowstone National Park,"Yellowstone Lake



#taplc_dmo_attribute_to_collection_clarity_8 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d140435-Reviews-Yellowstone_Lake-Yellowstone_National_Park_Wyoming.html,"1,355 ",4.5,9,Bodies of Water
956,Yellowstone National Park,"Norris Geyser Basin



#taplc_dmo_attribute_to_collection_clarity_9 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d145231-Reviews-Norris_Geyser_Basin-Yellowstone_National_Park_Wyoming.html,679 ,4.5,1,Hot Springs & Geysers
957,Yellowstone National Park,"Uncle Tom's Trail



#taplc_dmo_attribute_to_collection_clarity_10 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d538054-Reviews-Uncle_Tom_s_Trail-Yellowstone_National_Park_Wyoming.html,498 ,4.5,1,Historic Walking Areas
958,Yellowstone National Park,"Grand Loop Road



#taplc_dmo_attribute_to_collection_clarity_11 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d146784-Reviews-Grand_Loop_Road-Yellowstone_National_Park_Wyoming.html,525 ,4.5,1,Scenic Drives
959,Yellowstone National Park,"Midway Geyser Basin



#taplc_dmo_attribute_to_collection_clarity_12 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d288350-Reviews-Midway_Geyser_Basin-Yellowstone_National_Park_Wyoming.html,420 ,4.5,1,Hot Springs & Geysers
960,Yellowstone National Park,"Old Faithful Visitor Education Center



#taplc_dmo_attribute_to_collection_clarity_13 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d2311498-Reviews-Old_Faithful_Visitor_Education_Center-Yellowstone_National_Park_Wyoming.html,500 ,4.5,1,Visitor Centers
961,Yellowstone National Park,"West Thumb Geyser Basin



#taplc_dmo_attribute_to_collection_clarity_14 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d290467-Reviews-West_Thumb_Geyser_Basin-Yellowstone_National_Park_Wyoming.html,559 ,4.5,1,Hot Springs & Geysers
962,Yellowstone National Park,"Firehole Canyon Drive



#taplc_dmo_attribute_to_collection_clarity_15 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d1962601-Reviews-Firehole_Canyon_Drive-Yellowstone_National_Park_Wyoming.html,494 ,4.5,1,Scenic Drives
963,Yellowstone National Park,"Mammoth Hot Springs



#taplc_dmo_attribute_to_collection_clarity_16 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d126750-Reviews-Mammoth_Hot_Springs-Yellowstone_National_Park_Wyoming.html,"1,342 ",4.5,1,Hot Springs & Geysers
964,Yellowstone National Park,"Biscuit Basin



#taplc_dmo_attribute_to_collection_clarity_17 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d209770-Reviews-Biscuit_Basin-Yellowstone_National_Park_Wyoming.html,256 ,4.5,1,Geologic Formations
965,Yellowstone National Park,"Old Faithful Inn



#taplc_dmo_attribute_to_collection_clarity_18 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d527161-Reviews-Old_Faithful_Inn-Yellowstone_National_Park_Wyoming.html,689 ,4.5,1,Architectural Buildings
966,Yellowstone National Park,"Yellowstone Geysers - Mud Volcano Area



#taplc_dmo_attribute_to_collection_clarity_19 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d2236525-Reviews-Yellowstone_Geysers_Mud_Volcano_Area-Yellowstone_National_Park_Wyoming.html,352 ,4.5,2,Hot Springs & Geysers
967,Yellowstone National Park,"Dragon's Mouth Springs



#taplc_dmo_attribute_to_collection_clarity_20 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d2153510-Reviews-Dragon_s_Mouth_Springs-Yellowstone_National_Park_Wyoming.html,208 ,4.5,2,Bodies of Water
968,Yellowstone National Park,"Upper Falls



#taplc_dmo_attribute_to_collection_clarity_21 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d5043810-Reviews-Upper_Falls-Yellowstone_National_Park_Wyoming.html,174 ,4.5,2,Waterfalls
969,Yellowstone National Park,"Fountain Paint Pot



#taplc_dmo_attribute_to_collection_clarity_22 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d4430877-Reviews-Fountain_Paint_Pot-Yellowstone_National_Park_Wyoming.html,205 ,4.5,2,Fountains
970,Yellowstone National Park,"Mount Washburn



#taplc_dmo_attribute_to_collection_clarity_23 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d144849-Reviews-Mount_Washburn-Yellowstone_National_Park_Wyoming.html,316 ,4.5,2,Mountains
971,Yellowstone National Park,"South Rim Trail



#taplc_dmo_attribute_to_collection_clarity_24 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d536359-Reviews-South_Rim_Trail-Yellowstone_National_Park_Wyoming.html,173 ,5,2,Historic Walking Areas
972,Yellowstone National Park,"Roosevelt Arch



#taplc_dmo_attribute_to_collection_clarity_25 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d7198331-Reviews-Roosevelt_Arch-Yellowstone_National_Park_Wyoming.html,213 ,4,2,Points of Interest & Landmarks
973,Yellowstone National Park,"Firehole River



#taplc_dmo_attribute_to_collection_clarity_26 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d140566-Reviews-Firehole_River-Yellowstone_National_Park_Wyoming.html,116 ,4.5,2,Bodies of Water
974,Yellowstone National Park,"Firehole Lake Drive



#taplc_dmo_attribute_to_collection_clarity_27 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d6998643-Reviews-Firehole_Lake_Drive-Yellowstone_National_Park_Wyoming.html,117 ,4.5,2,Scenic Drives
975,Yellowstone National Park,"Castle Geyser



#taplc_dmo_attribute_to_collection_clarity_28 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d142958-Reviews-Castle_Geyser-Yellowstone_National_Park_Wyoming.html,123 ,4.5,2,Hot Springs & Geysers
976,Yellowstone National Park,"Lower Geyser Basin



#taplc_dmo_attribute_to_collection_clarity_29 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g60999-d532063-Reviews-Lower_Geyser_Basin-Yellowstone_National_Park_Wyoming.html,113 ,4.5,3,Geologic Formations
977,Yosemite National Park,"Glacier Point



#taplc_dmo_attribute_to_collection_clarity_0 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d139187-Reviews-Glacier_Point-Yosemite_National_Park_California.html,"3,518 ",5,1,Geologic Formations
978,Yosemite National Park,"Yosemite Valley



#taplc_dmo_attribute_to_collection_clarity_1 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d489919-Reviews-Yosemite_Valley-Yosemite_National_Park_California.html,"4,793 ",4.5,2,Valleys
979,Yosemite National Park,"Tunnel View



#taplc_dmo_attribute_to_collection_clarity_2 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d593212-Reviews-Tunnel_View-Yosemite_National_Park_California.html,"2,142 ",5,3,Lookouts
980,Yosemite National Park,"Half Dome



#taplc_dmo_attribute_to_collection_clarity_3 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d139183-Reviews-Half_Dome-Yosemite_National_Park_California.html,"1,129 ",5,4,Geologic Formations
981,Yosemite National Park,"Sentinel Dome



#taplc_dmo_attribute_to_collection_clarity_4 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d532061-Reviews-Sentinel_Dome-Yosemite_National_Park_California.html,572 ,5,5,Geologic Formations
982,Yosemite National Park,"Mist Trail



#taplc_dmo_attribute_to_collection_clarity_5 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d483482-Reviews-Mist_Trail-Yosemite_National_Park_California.html,662 ,5,6,Hiking Trails
983,Yosemite National Park,"El Capitan



#taplc_dmo_attribute_to_collection_clarity_6 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d139182-Reviews-El_Capitan-Yosemite_National_Park_California.html,898 ,5,7,Geologic Formations
984,Yosemite National Park,"Tioga Pass



#taplc_dmo_attribute_to_collection_clarity_7 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d146103-Reviews-Tioga_Pass-Yosemite_National_Park_California.html,873 ,5,8,Scenic Drives
985,Yosemite National Park,"Vernal Fall



Provided by: Official Yosemite/Mariposa County Tourism OfficeAs featured in Yosemite Waterfalls#taplc_dmo_attribute_to_collection_clarity_8 {display:inline; cursor:pointer;}.ui_popover .dmoLinks { margin:-12px 0; color:#656565;}.ui_popover .dmoLinks a { font-weight:bold;}.ui_popover .dmoLinks .extLink { margin:4px 0 0;}",https://www.tripadvisor.com/Attraction_Review-g61000-d483481-Reviews-Vernal_Fall-Yosemite_National_Park_California.html,"1,068 ",4.5,9,Waterfalls
986,Yosemite National Park,"Yosemite Falls



Provided by: Official Yosemite/Mariposa County Tourism OfficeAs featured in Yosemite Waterfalls#taplc_dmo_attribute_to_collection_clarity_9 {display:inline; cursor:pointer;}.ui_popover .dmoLinks { margin:-12px 0; color:#656565;}.ui_popover .dmoLinks a { font-weight:bold;}.ui_popover .dmoLinks .extLink { margin:4px 0 0;}",https://www.tripadvisor.com/Attraction_Review-g61000-d483476-Reviews-Yosemite_Falls-Yosemite_National_Park_California.html,"1,717 ",4.5,1,Waterfalls
987,Yosemite National Park,"Olmsted Point



#taplc_dmo_attribute_to_collection_clarity_10 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d4590066-Reviews-Olmsted_Point-Yosemite_National_Park_California.html,254 ,4.5,1,Points of Interest & Landmarks
988,Yosemite National Park,"Taft Point



#taplc_dmo_attribute_to_collection_clarity_11 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d3348776-Reviews-Taft_Point-Yosemite_National_Park_California.html,236 ,5,1,Geologic Formations
989,Yosemite National Park,"Tuolumne Meadows



#taplc_dmo_attribute_to_collection_clarity_12 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d145033-Reviews-Tuolumne_Meadows-Yosemite_National_Park_California.html,440 ,4.5,1,Hiking Trails
990,Yosemite National Park,"Tenaya Lake



#taplc_dmo_attribute_to_collection_clarity_13 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g61000-d6868151-Reviews-Tenaya_Lake-Yosemite_National_Park_California.html,217 ,4.5,1,Bodies of Water
